cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
39685770000000|Linden Unified|1|0|0|0|2019-10-16|Met|n/a|2019
54719930000000|Lindsay Unified|1|0|0|0|2019-10-14|Met||2019
15635860000000|Linns Valley-Poso Flat Union|1|0|0|0|2019-11-13|Met||2019
44697996049720|Linscott Charter|1|None|None|0|2019-10-01|Met||2019
37103716119119|Literacy First Charter|1|0|0|0|2019-10-09|Met||2019
19647170000000|Little Lake City Elementary|1|0|0|0|2019-10-22|Met||2019
47703830000000|Little Shasta Elementary|1|0|0|0|2019-10-16|Met||2019
49402466119036|Live Oak Charter|1|0|0|0|2019-11-14|Met||2019
44697650000000|Live Oak Elementary|1|0|0|0|2019-09-18|Met||2019
51713990000000|Live Oak Unified|1|0|0|0|2019-10-17|Met||2019
01612000000000|Livermore Valley Joint Unified|1|0|0|0|2019-10-15|Met|The Livermore Valley Joint Unified School District employs highly qualified teachers, provides students with curriculum-aligned instructional materials, and maintains safe, clean and functional school facilities.|2019
24657480000000|Livingston Union|1|There were 2 misassigned teachers for 2018-19 with 98% of teachers being appropriately assigned|100% of students have standards aligned curriculum|0|2019-10-10|Met||2019
19647336017891|Lockhurst Drive Charter Elementary|1|0; 0; 0|0|0|2019-10-23|Met||2019
01612590134015|Lodestar: A Lighthouse Community Charter Public|1|0|0|0|2019-06-12|Met||2019
39685850000000|Lodi Unified|1|According to the Williams Report reported on July 2019 representing school year 2018-19, six teachers did not have the appropriate Authorization to provide instruction to English learners. A total of 1 teacher was misassinged and there were a total of 18 teacher vacancies.|0|2|2019-10-15|Met||2019
12629276008023|Loleta Elementary|1|0|0|1|2019-10-22|Met|Loleta Union School District is working hard to create a plan to address the needs of physical maintenance of its buildings. This past summer 2019, many repairs were done to  south facing walls that when tested showed some dry rot. This condition has been rectified. As recent as the last week in September an infrared analysis has been done on our roofs. The report along with a plan on how to move forward was taken to the Board on 10/22/19. The Board will be looking at using deferred maintenance funds to address a future assessment for roof repairs.|2019
12629270000000|Loleta Union Elementary|1|0|0|1|2019-10-22|Met|Loleta Union School District is working hard to create a plan to address the needs of physical maintenance of its buildings. This past summer 2019, many repairs were done to  south facing walls that when tested showed some dry rot. This condition has been rectified. As recent as the last week in September an infrared analysis has been done on our roofs. The report along with a plan on how to move forward was taken to the Board on 10/22/19. The Board will be looking at using deferred maintenance funds to address a future assessment for roof repairs.|2019
43695000000000|Loma Prieta Joint Union Elementary|1|0 misassigned teachers; 0 vacant teacher positions|0|0|2019-11-13|Met||2019
54719930124776|Loma Vista Charter|1|||0||Not Met||2019
49708470127555|Loma Vista Immersion Academy|1|||0||Not Met||2019
42692290000000|Lompoc Unified|1|0 misassignments, 3 vacant teacher positions|0|37|2019-10-22|Met|The Lompoc Unified School District has expanded advertising and networking opportunities in order to recruit a highly qualified teaching staff.  The district has offered signing bonuses to attract teachers in hard-to-fill positions including special education and mathematics.    The maintenance and operations department responds quickly to work orders generated by school sites.  Gopher wire has been installed at several elementary schools, improving the playground areas at those sites.|2019
14632890000000|Lone Pine Unified|1|0|0|0|2019-10-16|Met||2019
19647250000000|Long Beach Unified|1|2|0|77|2019-08-20|Met|Among major urban districts in California, LBUSD has one of the highest rates of compliance with both the teacher credential and the teacher assignment requirements. Similar conclusions can be drawn about LBUSD’s instructional materials and Common Core implementation. Moreover, for multiple years now, 100% of local schools have earned overall ratings of “good” or “exemplary” repair, according to the Facility Inspection Tool. Such progress has gone beyond mere compliance and actually modernized learning environments to help prepare students for 21st century careers. Every campus now has WiFi access throughout, and more than 65,000 Chromebook tablets are being used in classrooms, enhancing the core curriculum and addressing the unique needs of unduplicated pupils and other learners. In addition, roughly half of campuses now have tablet devices, such as iPads, for every student. This year, as about 24,000 older tablets are phased out of daily use, they have been refurbished and distributed to families for home use, thereby supporting students beyond the school day.|2019
18750366010763|Long Valley|1|2|0|1|2019-06-13|Met|The facilities in Doyle received a fair and poor standard.  The roof, parking lot and playground areas need repair and updating.  The facility is leased from the local school district.  Long Valley is discussing possible solutions for repair with the school district.|2019
18641626010763|Long Valley Charter|1|||0||Not Met||2019
18641620135756|Long Valley Charter - Susanville|1|||0||Not Met||2019
31668450117150|Loomis Basin Charter|1|0|0|0|2019-11-07|Met||2019
31668450000000|Loomis Union Elementary|1|0|0|0|2019-11-07|Met||2019
30739240000000|Los Alamitos Unified|1|0|0|0|2019-10-08|Met||2019
43695180000000|Los Altos Elementary|1|0|0|0|2019-10-28|Met|Please look at the School Accountability Report Card for each of our schools for details on appropriately assigned teachers, access to curriculum-aligned instructional materials, and safe, clean and functional school facilities.|2019
19647330110304|Los Angeles Academy of Arts and Enterprise|1|0|0|0|2019-08-29|Met|LAAAE teachers were appropriately credentialed for their assignment. Teachers were supported in their pursuit of English learner authorization and a clear credential, when applicable. LAAAE students had access to both print and digital curricula. Thus, teachers were able to plan both print and digital Instructional activities. LAAAE's 10+ technology carts facilitated digital activities. LAAAE is collocated with Roybal Learning Center, an LAUSD facility which opened in 2008. Due to the recency of the plant's opening, the campus meets the good repair standard. LAAAE's Student and Family Handbook provides the annual Williams Notice and Uniform Complaint Process, pursuant to California Education Code § 35186.|2019
19772890109942|Los Angeles College Preparatory Academy|1|none|none|0|2019-06-25|Met|n/a|2019
19101990000000|Los Angeles County Office of Education|1|0|0|0|2019-10-15|Met||2019
19101990109942|Los Angeles International Charter High|1|||0||Not Met For Two or More Years||2019
19647331996610|Los Angeles Leadership Academy|1|0|0|0|2019-11-15|Met||2019
19647330124818|Los Angeles Leadership Primary Academy|1|0|0|0|2019-11-15|Met||2019
19647330000000|Los Angeles Unified|1|Mis-assignments are 0.1%, 0.6%, and 129.5 positions respectively.|0% of students are without instructional materials|0|2019-10-10|Met|LAUSD annually audits master schedules and develops individualized site reports to include resolutions to mis-assignments. Staff continuously works on maintaining a strong knowledge base of former, current and future Commission on Teacher Credentialing (CTC) practices, and does not hire teacher candidates without an EL authorization. In addition, failure to maintain EL Authorization may result in disciplinary action and/or dismissal. The District also audits master schedules and when needed, develops individualized site reports to include resolutions to mis-assignments.  LAUSD consistently meets the Williams sufficiency requirements that all students have instructional materials to use at home and school. For 2019, the District is 100% sufficient therefore each student has instructional materials in the core/required subject areas to use at home and school.  LAUSD performs school facility condition inspections annually according to State-mandated School Accountability Report Card  guidelines. For 2019, all schools received the “good repair” overall rating at initial inspection.|2019
24657550000000|Los Banos Unified|1|3 vacant teacher positions/0.007% of total teaching positions|0|1|2019-11-14|Met||2019
19647330137463|Los Feliz Charter Middle School for the Arts|1|0|0|0|2019-11-21|Met||2019
